Date,Open,High,Low,Close,Adj Close,Volume
2009-04-01,7606.1298828125,7789.0,7483.8701171875,7761.60009765625,7761.60009765625,3613400
2009-04-02,7763.990234375,8075.72998046875,7763.990234375,7978.080078125,7978.080078125,4428200
2009-04-03,7980.6298828125,8019.5,7897.240234375,8017.58984375,8017.58984375,3082100
2009-04-06,8016.16015625,8016.16015625,7862.2001953125,7975.85009765625,7975.85009765625,2474000
2009-04-07,7968.919921875,7969.080078125,7762.080078125,7789.56005859375,7789.56005859375,2769200
2009-04-08,7788.68017578125,7887.52001953125,7750.85009765625,7837.10986328125,7837.10986328125,2553500
2009-04-09,7839.89013671875,8087.27978515625,7839.89013671875,8083.3798828125,8083.3798828125,4620600
2009-04-13,8082.02001953125,8113.41015625,7963.75,8057.81005859375,8057.81005859375,4242500
2009-04-14,8057.41015625,8057.41015625,7902.259765625,7920.18017578125,7920.18017578125,5130100
2009-04-15,7914.919921875,8041.31982421875,7870.47998046875,8029.6201171875,8029.6201171875,4132800
2009-04-16,8029.14013671875,8168.1201171875,7962.7099609375,8125.43017578125,8125.43017578125,3594700
2009-04-17,8125.43017578125,8190.66015625,8086.8798828125,8131.330078125,8131.330078125,5376700
2009-04-20,8128.93994140625,8128.93994140625,7840.4501953125,7841.72998046875,7841.72998046875,4536600
2009-04-21,7841.72998046875,7979.2001953125,7791.9501953125,7969.56005859375,7969.56005859375,4240300
2009-04-22,7964.77978515625,8044.830078125,7868.009765625,7886.56982421875,7886.56982421875,3870300
2009-04-23,7886.81005859375,7979.43994140625,7804.2099609375,7957.06005859375,7957.06005859375,3272400
2009-04-24,7957.4501953125,8127.5,7957.4501953125,8076.2900390625,8076.2900390625,4027200
2009-04-27,8073.81982421875,8122.56005859375,7987.16015625,8025.0,8025.0,2829900
2009-04-28,8023.56005859375,8091.66015625,7938.97998046875,8016.9501953125,8016.9501953125,2747100
2009-04-29,8018.31005859375,8257.5703125,8017.91015625,8185.72998046875,8185.72998046875,3003400
2009-04-30,8188.509765625,8307.509765625,8136.89990234375,8168.1201171875,8168.1201171875,3414000
2009-05-01,8167.41015625,8219.8095703125,8099.31005859375,8212.41015625,8212.41015625,2373600
2009-05-04,8213.599609375,8434.8603515625,8213.599609375,8426.740234375,8426.740234375,3544900
2009-05-05,8425.5498046875,8458.1201171875,8362.7802734375,8410.650390625,8410.650390625,3114900
2009-05-06,8403.48046875,8518.5703125,8403.0,8512.2802734375,8512.2802734375,4544800
2009-05-07,8512.2802734375,8577.1904296875,8358.0,8409.849609375,8409.849609375,4766400
2009-05-08,8410.73046875,8587.5498046875,8410.73046875,8574.650390625,8574.650390625,4284200
2009-05-11,8569.23046875,8569.23046875,8410.330078125,8418.76953125,8418.76953125,3326300
2009-05-12,8419.169921875,8517.4599609375,8365.650390625,8469.1103515625,8469.1103515625,3348400
2009-05-13,8461.7998046875,8462.0400390625,8262.4296875,8284.8896484375,8284.8896484375,3369300
2009-05-14,8285.919921875,8376.6396484375,8273.900390625,8331.3203125,8331.3203125,3238000
2009-05-15,8326.2197265625,8394.9599609375,8230.169921875,8268.6396484375,8268.6396484375,3088200
2009-05-18,8270.150390625,8511.8798828125,8270.150390625,8504.080078125,8504.080078125,2882800
2009-05-19,8502.48046875,8538.009765625,8463.5400390625,8474.849609375,8474.849609375,2777100
2009-05-20,8471.8203125,8591.9296875,8405.4697265625,8422.0400390625,8422.0400390625,4686400
2009-05-21,8416.0703125,8416.150390625,8221.009765625,8292.1298828125,8292.1298828125,3022800
2009-05-22,8292.2099609375,8364.1396484375,8257.169921875,8277.3203125,8277.3203125,2441900
2009-05-26,8277.3203125,8495.7099609375,8226.900390625,8473.490234375,8473.490234375,3147600
2009-05-27,8473.650390625,8496.58984375,8289.349609375,8300.01953125,8300.01953125,2859900
2009-05-28,8300.5,8434.6201171875,8246.580078125,8403.7998046875,8403.7998046875,2907300
2009-05-29,8404.0400390625,8522.9501953125,8368.51953125,8500.330078125,8500.330078125,3619100
2009-06-01,8501.5302734375,8760.7001953125,8501.2900390625,8721.4404296875,8721.4404296875,3548300
2009-06-02,8721.599609375,8787.1298828125,8693.7197265625,8740.8701171875,8740.8701171875,2575600
2009-06-03,8740.0703125,8740.3896484375,8598.3798828125,8675.240234375,8675.240234375,2521600
2009-06-04,8675.2802734375,8751.25,8634.5703125,8750.240234375,8750.240234375,2378000
2009-06-05,8751.75,8839.400390625,8700.41015625,8763.1298828125,8763.1298828125,2549700
2009-06-08,8759.349609375,8823.9697265625,8633.0703125,8764.490234375,8764.490234375,1896300
2009-06-09,8764.830078125,8803.259765625,8725.1201171875,8763.0595703125,8763.0595703125,1879300
2009-06-10,8763.66015625,8834.9296875,8639.9501953125,8739.01953125,8739.01953125,2199200
2009-06-11,8736.23046875,8877.9296875,8736.23046875,8770.919921875,8770.919921875,2499000
2009-06-12,8770.009765625,8805.5302734375,8716.73046875,8799.259765625,8799.259765625,1640200
2009-06-15,8798.5,8798.5,8577.900390625,8612.1298828125,8612.1298828125,2302200
2009-06-16,8612.4404296875,8643.650390625,8499.3798828125,8504.669921875,8504.669921875,2406900
2009-06-17,8504.3603515625,8563.009765625,8461.2900390625,8497.1796875,8497.1796875,2378700
2009-06-18,8496.73046875,8590.51953125,8475.1201171875,8555.599609375,8555.599609375,2200500
2009-06-19,8556.9599609375,8616.58984375,8496.73046875,8539.73046875,8539.73046875,5287100
2009-06-22,8538.51953125,8538.830078125,8334.5498046875,8339.009765625,8339.009765625,2912400
2009-06-23,8340.4404296875,8370.900390625,8286.41015625,8322.91015625,8322.91015625,2371500
2009-06-24,8323.509765625,8428.41015625,8259.8798828125,8299.8603515625,8299.8603515625,1894300
2009-06-25,8299.25,8490.4599609375,8259.4296875,8472.400390625,8472.400390625,2225400
2009-06-26,8468.5400390625,8468.76953125,8401.3603515625,8438.3896484375,8438.3896484375,3076400
2009-06-29,8440.1298828125,8533.23046875,8429.08984375,8529.3798828125,8529.3798828125,2164800
2009-06-30,8528.9296875,8560.4404296875,8393.9501953125,8447.0,8447.0,2333400
2009-07-01,8447.5302734375,8580.4697265625,8447.5302734375,8504.0595703125,8504.0595703125,1846000
2009-07-02,8503.0,8503.23046875,8280.740234375,8280.740234375,8280.740234375,1578000
2009-07-06,8280.740234375,8327.9697265625,8205.990234375,8324.8701171875,8324.8701171875,2069000
2009-07-07,8324.9501953125,8326.3095703125,8154.3798828125,8163.60009765625,8163.60009765625,2108800
2009-07-08,8163.60009765625,8219.51953125,8087.18994140625,8178.41015625,8178.41015625,3252500
2009-07-09,8179.009765625,8228.669921875,8145.31005859375,8183.169921875,8183.169921875,1926600
2009-07-10,8182.490234375,8183.85009765625,8093.31005859375,8146.52001953125,8146.52001953125,1742600
2009-07-13,8146.52001953125,8331.6796875,8130.419921875,8331.6796875,8331.6796875,2535200
2009-07-14,8331.3701171875,8361.23046875,8285.2001953125,8359.490234375,8359.490234375,1891700
2009-07-15,8363.9501953125,8628.23046875,8363.9501953125,8616.2099609375,8616.2099609375,3050000
2009-07-16,8612.66015625,8739.5498046875,8584.400390625,8711.8203125,8711.8203125,2165800
2009-07-17,8711.8896484375,8754.2900390625,8674.41015625,8743.9404296875,8743.9404296875,3014100
2009-07-20,8746.0498046875,8854.7998046875,8745.900390625,8848.150390625,8848.150390625,2137300
2009-07-21,8848.150390625,8927.1298828125,8811.26953125,8915.9404296875,8915.9404296875,2189100
2009-07-22,8912.3896484375,8949.7998046875,8860.3203125,8881.259765625,8881.259765625,1990100
2009-07-23,8882.3095703125,9096.7197265625,8866.4404296875,9069.2900390625,9069.2900390625,2747600
2009-07-24,9066.1103515625,9100.8798828125,9007.3896484375,9093.240234375,9093.240234375,2143100
2009-07-27,9093.08984375,9123.400390625,9034.51953125,9108.509765625,9108.509765625,1768300
2009-07-28,9106.919921875,9124.91015625,9007.4697265625,9096.7197265625,9096.7197265625,1982700
2009-07-29,9092.33984375,9094.830078125,9014.1904296875,9070.7197265625,9070.7197265625,1905100
2009-07-30,9072.83984375,9246.4296875,9072.6103515625,9154.4599609375,9154.4599609375,2324100
2009-07-31,9154.6103515625,9218.76953125,9133.4501953125,9171.6103515625,9171.6103515625,2655700
2009-08-03,9173.650390625,9298.4296875,9173.650390625,9286.5595703125,9286.5595703125,2216900
2009-08-04,9285.0498046875,9321.099609375,9250.740234375,9320.1904296875,9320.1904296875,1959900
2009-08-05,9315.3603515625,9318.080078125,9206.4501953125,9280.9697265625,9280.9697265625,2366100
2009-08-06,9277.1904296875,9325.1103515625,9208.7998046875,9256.259765625,9256.259765625,2444500
2009-08-07,9258.4501953125,9437.7099609375,9258.4501953125,9370.0703125,9370.0703125,2166000
2009-08-10,9368.41015625,9371.9599609375,9290.33984375,9337.9501953125,9337.9501953125,1613700
2009-08-11,9334.330078125,9334.330078125,9216.8798828125,9241.4501953125,9241.4501953125,1713800
2009-08-12,9236.0595703125,9424.1103515625,9221.01953125,9361.6103515625,9361.6103515625,1974200
2009-08-13,9362.2900390625,9406.5,9305.3095703125,9398.1904296875,9398.1904296875,1456200
2009-08-14,9398.0400390625,9401.9697265625,9232.830078125,9321.400390625,9321.400390625,1727800
2009-08-17,9313.849609375,9313.849609375,9116.51953125,9135.33984375,9135.33984375,2071000
2009-08-18,9134.3603515625,9233.509765625,9134.3603515625,9217.9404296875,9217.9404296875,1585300
2009-08-19,9208.6796875,9313.08984375,9131.9404296875,9279.16015625,9279.16015625,1769100
2009-08-20,9278.5498046875,9363.9501953125,9267.9697265625,9350.0498046875,9350.0498046875,1517400
2009-08-21,9347.8603515625,9519.1103515625,9347.25,9505.9599609375,9505.9599609375,2935300
2009-08-24,9506.1796875,9587.73046875,9486.23046875,9509.2802734375,9509.2802734375,1905900
2009-08-25,9509.2099609375,9620.0,9508.98046875,9539.2900390625,9539.2900390625,1738900
2009-08-26,9538.6103515625,9582.9697265625,9485.7802734375,9543.51953125,9543.51953125,1546600
2009-08-27,9541.6298828125,9609.7197265625,9459.400390625,9580.6298828125,9580.6298828125,1639800
2009-08-28,9582.740234375,9630.2001953125,9495.98046875,9544.2001953125,9544.2001953125,2057700
2009-08-31,9542.91015625,9543.0595703125,9436.1298828125,9496.2802734375,9496.2802734375,2016000
2009-09-01,9492.3203125,9557.9501953125,9292.080078125,9310.599609375,9310.599609375,2676800
2009-09-02,9306.2099609375,9330.9296875,9262.2998046875,9280.669921875,9280.669921875,1752000
2009-09-03,9282.0302734375,9350.26953125,9252.9296875,9344.6103515625,9344.6103515625,1687500
2009-09-04,9345.3603515625,9445.7197265625,9321.6298828125,9441.26953125,9441.26953125,1524000
2009-09-08,9440.1298828125,9511.01953125,9439.98046875,9497.33984375,9497.33984375,2023700
2009-09-09,9496.58984375,9577.2197265625,9476.1796875,9547.2197265625,9547.2197265625,1908200
2009-09-10,9546.5400390625,9633.0,9508.2197265625,9627.48046875,9627.48046875,2341300
2009-09-11,9625.4404296875,9649.849609375,9571.5595703125,9605.41015625,9605.41015625,1967600
2009-09-14,9598.080078125,9631.1103515625,9535.9599609375,9626.7998046875,9626.7998046875,1964800
2009-09-15,9626.419921875,9713.7099609375,9580.9296875,9683.41015625,9683.41015625,2240300
2009-09-16,9683.7099609375,9799.7197265625,9679.1796875,9791.7099609375,9791.7099609375,2412700
2009-09-17,9789.8203125,9854.580078125,9749.4599609375,9783.919921875,9783.919921875,2254700
2009-09-18,9784.75,9847.7099609375,9784.6796875,9820.2001953125,9820.2001953125,4249300
2009-09-21,9818.6103515625,9818.6904296875,9725.8798828125,9778.8603515625,9778.8603515625,1728300
2009-09-22,9779.6103515625,9843.400390625,9771.91015625,9829.8701171875,9829.8701171875,1946200
2009-09-23,9830.6298828125,9917.990234375,9740.83984375,9748.5498046875,9748.5498046875,2333300
2009-09-24,9749.990234375,9805.3896484375,9666.0302734375,9707.4404296875,9707.4404296875,2018900
2009-09-25,9706.6796875,9735.9296875,9641.009765625,9665.1904296875,9665.1904296875,1893500
2009-09-28,9663.23046875,9823.669921875,9663.23046875,9789.3603515625,9789.3603515625,1637800
2009-09-29,9789.740234375,9834.48046875,9739.1103515625,9742.2001953125,9742.2001953125,1540000
2009-09-30,9741.830078125,9776.8203125,9608.58984375,9712.2802734375,9712.2802734375,2683900
2009-10-01,9711.599609375,9711.669921875,9500.3701171875,9509.2802734375,9509.2802734375,2669900
2009-10-02,9507.6201171875,9524.7802734375,9430.080078125,9487.669921875,9487.669921875,2197500
2009-10-05,9488.73046875,9625.0595703125,9481.08984375,9599.75,9599.75,1738500
2009-10-06,9601.259765625,9774.3203125,9601.259765625,9731.25,9731.25,2060200
2009-10-07,9725.6904296875,9740.3203125,9675.6201171875,9725.580078125,9725.580078125,1676500
2009-10-08,9728.2197265625,9836.669921875,9728.0703125,9786.8701171875,9786.8701171875,2095800
2009-10-09,9786.0400390625,9865.009765625,9764.8798828125,9864.9404296875,9864.9404296875,1611200
2009-10-12,9865.240234375,9931.8203125,9849.3701171875,9885.7998046875,9885.7998046875,1588500
2009-10-13,9883.98046875,9895.08984375,9815.0595703125,9871.0595703125,9871.0595703125,2115100
2009-10-14,9873.5498046875,10027.73046875,9873.48046875,10015.8603515625,10015.8603515625,2848100
2009-10-15,10014.8798828125,10062.9404296875,9977.4697265625,10062.9404296875,10062.9404296875,2524800
2009-10-16,10061.3603515625,10061.66015625,9939.91015625,9995.91015625,9995.91015625,3077700
2009-10-19,9996.669921875,10117.9599609375,9995.150390625,10092.1904296875,10092.1904296875,1862400
2009-10-20,10092.419921875,10098.3896484375,9992.8095703125,10041.48046875,10041.48046875,2145000
2009-10-21,10038.83984375,10119.4697265625,9943.759765625,9949.3603515625,9949.3603515625,2510500
2009-10-22,9946.1796875,10105.1904296875,9916.7802734375,10081.3095703125,10081.3095703125,2319000
2009-10-23,10099.900390625,10109.5703125,9932.5,9972.1796875,9972.1796875,3056700
2009-10-26,9972.330078125,10072.3203125,9849.4501953125,9867.9599609375,9867.9599609375,2700500
2009-10-27,9868.33984375,9947.5400390625,9837.9599609375,9882.169921875,9882.169921875,2370600
2009-10-28,9881.1103515625,9902.419921875,9758.080078125,9762.6904296875,9762.6904296875,2573700
2009-10-29,9762.91015625,9969.91015625,9759.1298828125,9962.580078125,9962.580078125,2489500
2009-10-30,9961.51953125,9962.1298828125,9684.5400390625,9712.73046875,9712.73046875,3279800
2009-11-02,9712.1298828125,9858.58984375,9678.9501953125,9789.4404296875,9789.4404296875,2424600
2009-11-03,9787.4697265625,9787.4697265625,9703.8896484375,9771.91015625,9771.91015625,2315200
2009-11-04,9767.2998046875,9928.0400390625,9767.1396484375,9802.1396484375,9802.1396484375,2241300
2009-11-05,9807.7998046875,10013.0703125,9807.7998046875,10005.9599609375,10005.9599609375,2110400
2009-11-06,10001.349609375,10044.5,9936.8095703125,10023.419921875,10023.419921875,1810100
2009-11-09,10020.6201171875,10228.23046875,10020.6201171875,10226.9404296875,10226.9404296875,2274700
2009-11-10,10223.009765625,10260.7998046875,10197.6904296875,10246.9697265625,10246.9697265625,1939500
2009-11-11,10247.419921875,10341.9697265625,10246.1396484375,10291.259765625,10291.259765625,1669200
2009-11-12,10289.8203125,10321.6396484375,10171.240234375,10197.4697265625,10197.4697265625,1838100
2009-11-13,10197.849609375,10305.6904296875,10192.0302734375,10270.4697265625,10270.4697265625,1672800
2009-11-16,10267.5302734375,10434.240234375,10267.4501953125,10406.9599609375,10406.9599609375,2025700
2009-11-17,10404.76953125,10438.169921875,10361.990234375,10437.419921875,10437.419921875,1583200
2009-11-18,10426.26953125,10432.66015625,10360.099609375,10426.3095703125,10426.3095703125,1663400
2009-11-19,10425.330078125,10425.330078125,10256.1103515625,10332.4404296875,10332.4404296875,1962500
2009-11-20,10327.91015625,10342.7197265625,10271.6796875,10318.16015625,10318.16015625,2304300
2009-11-23,10320.1298828125,10495.6103515625,10320.0498046875,10450.9501953125,10450.9501953125,1823500
2009-11-24,10451.25,10453.9697265625,10359.580078125,10433.7099609375,10433.7099609375,1637500
2009-11-25,10432.9599609375,10481.48046875,10420.9404296875,10464.400390625,10464.400390625,1300800
2009-11-27,10452.23046875,10452.23046875,10231.25,10309.919921875,10309.919921875,1302900
2009-11-30,10309.76953125,10364.33984375,10263.2900390625,10344.83984375,10344.83984375,2235800
2009-12-01,10343.8203125,10501.2802734375,10343.4404296875,10471.580078125,10471.580078125,1902200
2009-12-02,10470.4404296875,10513.51953125,10421.4697265625,10452.6796875,10452.6796875,1595000
2009-12-03,10455.6298828125,10507.6298828125,10350.0498046875,10366.150390625,10366.150390625,2439700
2009-12-04,10368.5703125,10516.7001953125,10311.8095703125,10388.900390625,10388.900390625,4606600
2009-12-07,10386.8603515625,10443.16015625,10360.1796875,10390.1103515625,10390.1103515625,1965800
2009-12-08,10385.419921875,10385.650390625,10249.83984375,10285.9697265625,10285.9697265625,2217700
2009-12-09,10282.849609375,10342.26953125,10235.6298828125,10337.0498046875,10337.0498046875,1886100
2009-12-10,10336.0,10444.599609375,10335.76953125,10405.830078125,10405.830078125,1959100
2009-12-11,10403.41015625,10484.0498046875,10400.080078125,10471.5,10471.5,1799700
2009-12-14,10471.2802734375,10514.66015625,10471.2802734375,10501.0498046875,10501.0498046875,1543600
2009-12-15,10499.3095703125,10499.3095703125,10426.6904296875,10452.0,10452.0,1875600
2009-12-16,10449.8095703125,10509.9697265625,10427.58984375,10441.1201171875,10441.1201171875,2083100
2009-12-17,10439.990234375,10440.0595703125,10307.9599609375,10308.259765625,10308.259765625,1988600
2009-12-18,10309.3896484375,10372.349609375,10263.900390625,10328.8896484375,10328.8896484375,4800800
2009-12-21,10330.099609375,10458.0498046875,10329.7998046875,10414.1396484375,10414.1396484375,1644700
2009-12-22,10414.669921875,10479.8203125,10414.58984375,10464.9296875,10464.9296875,1350800
2009-12-23,10464.3203125,10492.0595703125,10437.7998046875,10466.4404296875,10466.4404296875,1124600
2009-12-24,10467.1201171875,10522.0595703125,10461.6796875,10520.08984375,10520.08984375,526700
2009-12-28,10517.91015625,10551.6103515625,10506.33984375,10547.080078125,10547.080078125,1020100
2009-12-29,10547.830078125,10580.330078125,10544.2802734375,10545.41015625,10545.41015625,928900
2009-12-30,10544.3603515625,10550.7001953125,10505.66015625,10548.509765625,10548.509765625,1101600
2009-12-31,10548.509765625,10555.009765625,10423.1298828125,10428.0498046875,10428.0498046875,1379400
2010-01-04,10430.6904296875,10604.9697265625,10430.6904296875,10583.9599609375,10583.9599609375,1797800
2010-01-05,10584.5595703125,10584.5595703125,10522.51953125,10572.01953125,10572.01953125,1885400
2010-01-06,10564.7197265625,10594.990234375,10546.5498046875,10573.6796875,10573.6796875,1860400
2010-01-07,10571.1103515625,10612.3701171875,10505.2099609375,10606.8603515625,10606.8603515625,2173900
2010-01-08,10606.400390625,10619.400390625,10554.330078125,10618.1904296875,10618.1904296875,1727100
2010-01-11,10620.3095703125,10676.23046875,10591.58984375,10663.990234375,10663.990234375,1820500
2010-01-12,10662.8603515625,10663.080078125,10568.83984375,10627.259765625,10627.259765625,2560500
2010-01-13,10628.08984375,10709.259765625,10614.490234375,10680.76953125,10680.76953125,2028100
2010-01-14,10680.16015625,10723.76953125,10666.8603515625,10710.5498046875,10710.5498046875,2013200
2010-01-15,10706.990234375,10709.9404296875,10561.0595703125,10609.650390625,10609.650390625,3629300
2010-01-19,10608.3701171875,10729.8896484375,10591.9697265625,10725.4296875,10725.4296875,1921500
2010-01-20,10719.6904296875,10719.919921875,10517.2998046875,10603.150390625,10603.150390625,2032700
2010-01-21,10603.91015625,10614.9404296875,10374.6904296875,10389.8798828125,10389.8798828125,3042900
2010-01-22,10389.580078125,10389.580078125,10157.6396484375,10172.98046875,10172.98046875,3236200
2010-01-25,10175.099609375,10256.8701171875,10171.76953125,10196.8603515625,10196.8603515625,2153300
2010-01-26,10195.349609375,10285.1298828125,10155.599609375,10194.2900390625,10194.2900390625,2173000
2010-01-27,10194.2900390625,10255.0595703125,10104.3603515625,10236.16015625,10236.16015625,2621700
2010-01-28,10236.919921875,10258.830078125,10055.080078125,10120.4599609375,10120.4599609375,2400500
2010-01-29,10122.0400390625,10239.33984375,10043.75,10067.330078125,10067.330078125,3169000
2010-02-01,10068.990234375,10190.8896484375,10068.91015625,10185.5302734375,10185.5302734375,1984300
2010-02-02,10186.1298828125,10314.83984375,10173.58984375,10296.849609375,10296.849609375,2371400
2010-02-03,10291.73046875,10307.2001953125,10231.9296875,10270.5498046875,10270.5498046875,1989400
2010-02-04,10273.1201171875,10273.1201171875,9998.0302734375,10002.1796875,10002.1796875,3042400
2010-02-05,10003.6904296875,10031.9599609375,9835.08984375,10012.23046875,10012.23046875,3083200
2010-02-08,10005.4296875,10028.5595703125,9904.08984375,9908.3896484375,9908.3896484375,2162700
2010-02-09,9910.2802734375,10139.4296875,9910.0595703125,10058.6396484375,10058.6396484375,2362100
2010-02-10,10055.4599609375,10085.5400390625,9962.9599609375,10038.3798828125,10038.3798828125,1786000
2010-02-11,10037.849609375,10161.5703125,9976.7099609375,10144.1904296875,10144.1904296875,1944700
2010-02-12,10137.23046875,10137.3896484375,9983.8203125,10099.1396484375,10099.1396484375,2965100
2010-02-16,10100.8095703125,10279.5400390625,10100.8095703125,10268.8095703125,10268.8095703125,2349000
2010-02-17,10261.48046875,10320.1298828125,10261.48046875,10309.240234375,10309.240234375,1932700
2010-02-18,10309.3896484375,10406.580078125,10294.509765625,10392.900390625,10392.900390625,1853100
2010-02-19,10387.76953125,10438.5498046875,10339.169921875,10402.349609375,10402.349609375,2417500
2010-02-22,10402.4296875,10433.6396484375,10368.9501953125,10383.3798828125,10383.3798828125,1584400
2010-02-23,10383.16015625,10411.1201171875,10267.830078125,10282.41015625,10282.41015625,1907400
2010-02-24,10284.0,10393.509765625,10283.9296875,10374.16015625,10374.16015625,1814500
2010-02-25,10366.599609375,10366.6796875,10185.830078125,10321.0302734375,10321.0302734375,2425500
2010-02-26,10321.41015625,10353.4501953125,10272.2900390625,10325.259765625,10325.259765625,2821200
2010-03-01,10326.099609375,10413.990234375,10326.099609375,10403.7900390625,10403.7900390625,1737500
2010-03-02,10404.16015625,10456.919921875,10389.4296875,10405.98046875,10405.98046875,2171800
2010-03-03,10406.2802734375,10469.5400390625,10376.580078125,10396.759765625,10396.759765625,1832900
2010-03-04,10396.5302734375,10452.3798828125,10390.8603515625,10444.1396484375,10444.1396484375,1657400
2010-03-05,10445.1298828125,10571.9404296875,10445.0498046875,10566.2001953125,10566.2001953125,1842700
2010-03-08,10563.7802734375,10587.740234375,10542.3896484375,10552.51953125,10552.51953125,1717800
2010-03-09,10552.240234375,10612.599609375,10533.9296875,10564.3798828125,10564.3798828125,2198600
2010-03-10,10560.1298828125,10601.7900390625,10526.51953125,10567.330078125,10567.330078125,1865700
2010-03-11,10560.98046875,10611.83984375,10507.169921875,10611.83984375,10611.83984375,1500000
2010-03-12,10611.76953125,10644.9501953125,10594.83984375,10624.6904296875,10624.6904296875,1661400
2010-03-15,10623.41015625,10644.1904296875,10570.509765625,10642.150390625,10642.150390625,1605700
2010-03-16,10642.5302734375,10693.990234375,10621.900390625,10685.98046875,10685.98046875,2274100
2010-03-17,10686.3603515625,10767.98046875,10686.3603515625,10733.669921875,10733.669921875,1941900
2010-03-18,10733.4404296875,10784.0,10728.150390625,10779.169921875,10779.169921875,1532800
2010-03-19,10780.0,10819.900390625,10694.2197265625,10741.98046875,10741.98046875,4341900
2010-03-22,10741.0,10809.849609375,10695.1298828125,10785.8896484375,10785.8896484375,1572000
2010-03-23,10787.1796875,10893.8896484375,10784.759765625,10888.830078125,10888.830078125,1891400
2010-03-24,10887.6201171875,10887.83984375,10825.419921875,10836.150390625,10836.150390625,1955700
2010-03-25,10837.509765625,10955.48046875,10834.1904296875,10841.2099609375,10841.2099609375,2003300
2010-03-26,10841.2900390625,10909.3798828125,10816.4296875,10850.3603515625,10850.3603515625,1754900
2010-03-29,10849.23046875,10916.6396484375,10849.23046875,10895.8603515625,10895.8603515625,1367100
2010-03-30,10895.01953125,10940.2197265625,10866.830078125,10907.419921875,10907.419921875,1488100
2010-03-31,10907.33984375,10907.419921875,10832.830078125,10856.6298828125,10856.6298828125,1970600
2010-04-01,10857.3095703125,10956.3896484375,10857.3095703125,10927.0703125,10927.0703125,1595200
2010-04-05,10927.4501953125,10988.0595703125,10923.9697265625,10973.5498046875,10973.5498046875,1394800
2010-04-06,10972.490234375,10987.3798828125,10927.51953125,10969.990234375,10969.990234375,1599600
2010-04-07,10961.9501953125,10962.66015625,10845.4501953125,10897.51953125,10897.51953125,1870000
2010-04-08,10896.990234375,10949.3603515625,10844.08984375,10927.0703125,10927.0703125,1589300
2010-04-09,10926.919921875,11000.98046875,10926.919921875,10997.349609375,10997.349609375,1506600
2010-04-12,10996.75,11029.76953125,10992.2099609375,11005.9697265625,11005.9697265625,1539600
2010-04-13,11006.7197265625,11038.919921875,10947.76953125,11019.419921875,11019.419921875,1839500
2010-04-14,11020.7001953125,11125.2197265625,11020.6298828125,11123.1103515625,11123.1103515625,2239200
2010-04-15,11122.9599609375,11154.5498046875,11096.2001953125,11144.5703125,11144.5703125,2037200
2010-04-16,11143.66015625,11153.7900390625,10973.919921875,11018.66015625,11018.66015625,3739500
2010-04-19,11018.3603515625,11095.2998046875,10977.849609375,11092.0498046875,11092.0498046875,2148500
2010-04-20,11093.1103515625,11146.080078125,11081.4697265625,11117.0595703125,11117.0595703125,1751700
2010-04-21,11116.91015625,11153.7197265625,11071.33984375,11124.919921875,11124.919921875,1888800
2010-04-22,11119.7802734375,11149.8603515625,11016.400390625,11134.2900390625,11134.2900390625,2147000
2010-04-23,11132.1796875,11205.6396484375,11105.650390625,11204.2802734375,11204.2802734375,2073800
2010-04-26,11205.1103515625,11258.009765625,11187.650390625,11205.0302734375,11205.0302734375,1919200
2010-04-27,11203.669921875,11218.8603515625,10973.169921875,10991.990234375,10991.990234375,2634000
2010-04-28,10988.8701171875,11078.51953125,10965.3798828125,11045.26953125,11045.26953125,2367600
2010-04-29,11045.6396484375,11197.3203125,11041.6396484375,11167.3203125,11167.3203125,1943100
2010-04-30,11168.23046875,11197.9296875,10999.6904296875,11008.6103515625,11008.6103515625,2551300
2010-05-03,11009.599609375,11177.669921875,11009.599609375,11151.830078125,11151.830078125,1780800
2010-05-04,11149.48046875,11149.48046875,10869.25,10926.76953125,10926.76953125,2421000
2010-05-05,10918.400390625,10946.7900390625,10814.83984375,10866.830078125,10866.830078125,2188300
2010-05-06,10868.1201171875,10879.759765625,9869.6201171875,10520.3203125,10520.3203125,4598900
2010-05-07,10519.419921875,10579.1201171875,10241.23046875,10380.4296875,10380.4296875,4287300
2010-05-10,10386.1796875,10835.169921875,10386.0302734375,10785.1396484375,10785.1396484375,3133500
2010-05-11,10780.0,10874.5400390625,10685.3798828125,10748.259765625,10748.259765625,2239500
2010-05-12,10742.150390625,10909.080078125,10742.150390625,10896.91015625,10896.91015625,1966300
2010-05-13,10896.6103515625,10920.26953125,10771.6904296875,10782.9501953125,10782.9501953125,2014800
2010-05-14,10780.6796875,10780.75,10537.25,10620.16015625,10620.16015625,2565000
2010-05-17,10616.98046875,10660.9697265625,10436.0595703125,10625.830078125,10625.830078125,2219100
2010-05-18,10625.4501953125,10718.8603515625,10482.2001953125,10510.9501953125,10510.9501953125,2463700
2010-05-19,10505.7001953125,10522.51953125,10324.66015625,10444.3701171875,10444.3701171875,2663400
2010-05-20,10440.2099609375,10440.2099609375,10065.3603515625,10068.009765625,10068.009765625,3603500
2010-05-21,10063.9296875,10198.5302734375,9918.8203125,10193.3896484375,10193.3896484375,4382200
2010-05-24,10193.4599609375,10196.41015625,10052.669921875,10066.5703125,10066.5703125,2114300
2010-05-25,10061.4296875,10061.66015625,9774.48046875,10043.75,10043.75,3169600
